age,salary,experience,education_level,target
28,66618,36,1,1
32,102774,25,0,0
46,130239,27,0,1
62,149552,25,2,1
21,79658,16,2,0
53,113312,2,0,0
40,141051,13,1,1
32,148081,15,2,1
63,26704,35,2,1
61,105544,27,2,1
20,35379,27,0,0
49,74598,24,1,1
27,62020,8,1,0
57,28573,10,0,0
55,42415,36,1,1
39,108102,20,2,1
31,86668,1,1,0
34,71628,33,2,1
38,72287,12,2,0
32,133838,4,0,0
32,129334,10,2,0
18,120383,28,1,1
41,20944,27,1,0
29,25840,27,1,0
27,73114,4,1,0
63,59442,19,1,1
59,147081,36,2,1
59,63489,38,0,1
48,65261,9,0,0
28,64278,31,1,0
33,53602,28,2,1
26,40134,1,0,0
64,89720,0,1,0
31,113499,19,2,1
36,92714,0,0,0
48,90704,3,2,0
26,52654,14,1,0
53,90527,29,2,1
56,28146,5,0,0
43,132188,37,0,1
25,90826,0,2,0
41,138926,6,0,0
25,77550,4,2,0
36,110085,6,2,0
64,138222,35,1,1
47,100380,2,1,0
39,136740,11,2,1
26,114418,14,0,0
61,126455,19,1,1
21,85564,20,0,0
54,144093,31,2,1
25,77531,11,0,0
18,103780,36,0,1
45,27934,39,2,1
23,115381,6,1,0
64,120876,30,1,1
53,68049,0,0,0
28,126355,10,2,0
22,75280,33,2,1
41,105934,18,1,1
64,115597,10,2,1
35,73404,32,2,1
37,22127,32,0,0
45,95619,7,0,0
30,82736,7,1,0
22,39091,33,1,0
47,29933,39,0,1
18,145553,26,2,1
39,35877,28,2,1
35,54581,13,0,0
63,32519,33,0,1
22,93352,36,0,1
48,28351,0,0,0
23,143223,8,2,0
44,35648,9,2,0
42,77548,29,1,1
46,129538,17,0,1
45,112997,16,1,1
33,126800,5,2,0
29,82823,10,1,0
37,145597,23,2,1
35,130437,35,2,1
51,126895,32,1,1
40,64480,32,1,1
62,59017,17,0,1
44,100977,4,2,0
34,59253,30,0,0
38,94713,15,0,0
57,120109,1,2,1
48,106967,8,1,0
20,41924,1,0,0
34,54864,36,0,1
43,32493,19,2,0
40,25337,16,1,0
23,83281,24,1,0
45,36035,18,0,0
25,136147,7,2,0
62,108854,10,0,1
25,127841,12,1,0
36,126726,12,0,0
55,89318,8,2,1
46,99334,4,0,0
40,39884,17,1,0
64,29074,39,2,1
49,112885,13,2,1
27,46907,33,2,1
44,107525,21,2,1
18,124723,32,2,1
56,28624,23,0,0
46,144088,28,2,1
62,93425,12,1,1
20,47256,26,2,0
64,30455,0,1,0
54,132736,6,1,1
48,31194,3,1,0
28,41622,9,1,0
39,112524,39,1,1
35,70969,34,0,1
52,93106,38,1,1
23,41487,15,1,0
20,20617,26,1,0
22,130988,19,0,0
26,145385,9,2,0
45,126813,32,1,1
36,133021,6,0,0
45,26285,21,0,0
44,53224,16,0,0
30,86036,8,2,0
55,77226,39,0,1
60,48994,9,1,0
38,82439,35,1,1
44,71467,30,1,1
63,122178,30,2,1
23,43014,4,0,0
55,90509,17,1,1
28,90310,5,1,0
64,101055,27,1,1
58,85254,23,2,1
34,67117,4,1,0
56,135691,27,0,1
24,141536,2,0,0
47,81594,17,2,1
38,106116,3,2,0
18,108635,39,2,1
42,70218,31,0,1
49,66390,31,2,1
25,57484,18,2,0
22,62588,28,0,0
47,134391,32,1,1
25,33302,1,2,0
36,75760,10,1,0
61,23234,32,1,1
47,26494,39,1,1
32,79625,0,1,0
53,34239,16,2,0
61,90034,15,2,1
44,145278,1,2,0
30,129734,3,0,0
31,90803,31,0,1
54,75323,6,1,0
47,32546,28,0,0
56,44479,8,1,0
64,56437,34,1,1
30,73867,4,2,0
33,29657,20,2,0
61,107989,16,0,1
24,120265,38,2,1
44,132244,13,0,1
62,37259,31,2,1
52,148526,14,2,1
32,48645,20,0,0
45,82674,13,1,0
52,97629,15,0,1
24,94270,0,2,0
63,89052,39,1,1
63,138553,17,2,1
37,147428,33,2,1
49,35032,25,2,1
55,106419,35,1,1
57,111130,20,2,1
49,60001,0,0,0
43,46004,26,0,0
56,33170,10,0,0
37,124251,37,1,1
35,102494,13,0,0
32,37842,27,2,0
39,125699,26,1,1
39,111611,21,2,1
38,46067,20,2,0
19,88708,23,2,0
57,71622,18,0,1
60,56195,23,0,1
35,148138,25,1,1
40,60566,24,1,0
30,27736,28,0,0
58,68258,9,0,0
26,116804,10,2,0
24,63475,23,0,0
58,64511,23,2,1
18,24206,11,0,0
19,136888,6,2,0
21,39348,39,0,0
31,76057,16,0,0
49,56081,34,1,1
53,133359,5,1,1
19,137615,11,2,0
57,127177,14,1,1
31,82208,31,1,1
37,44854,22,0,0
42,122762,6,2,0
59,38032,37,1,1
25,74679,30,1,0
45,148174,28,0,1
63,49272,27,0,1
38,127654,11,0,0
40,126488,26,2,1
49,134169,3,0,0
25,55109,20,2,0
48,70670,8,0,0
54,120142,33,1,1
33,70022,36,2,1
57,25538,20,0,0
59,64237,22,0,1
44,29533,23,1,0
57,116328,9,1,1
58,79650,37,1,1
35,91013,5,0,0
52,29363,20,1,0
32,97800,36,1,1
44,66304,28,2,1
34,135816,39,2,1
57,31819,20,2,1
19,32191,21,0,0
48,26499,34,2,1
54,83001,4,0,0
58,130383,14,1,1
58,37668,18,0,0
51,28762,15,0,0
51,116828,39,1,1
20,39248,22,2,0
34,124349,3,2,0
31,64944,20,2,0
31,96869,23,1,0
63,136665,25,0,1
55,116188,1,1,0
52,126942,39,1,1
18,33070,7,1,0
46,111392,8,1,0
21,117164,1,0,0
50,57807,13,2,0
34,108959,19,2,1
45,68033,1,1,0
43,45212,3,0,0
25,121277,34,1,1
51,24626,13,0,0
35,69270,20,1,0
48,60767,14,2,0
44,81505,38,2,1
33,22292,19,1,0
27,136792,5,2,0
57,135755,27,1,1
29,34859,1,0,0
39,50585,27,0,0
33,102343,33,0,1
29,23819,13,0,0
28,109623,8,1,0
37,130986,22,2,1
18,133089,34,0,1
44,21280,21,2,0
20,83480,4,1,0
29,98777,28,2,1
47,128315,34,2,1
26,34147,33,2,0
54,105352,3,1,0
18,135450,8,1,0
59,87165,13,1,1
21,123803,4,2,0
32,28634,26,0,0
44,88550,10,0,0
25,149915,29,2,1
40,30773,36,0,1
32,37881,38,0,0
44,81596,33,2,1
48,28280,23,1,0
56,79593,15,0,0
64,45555,29,1,1
25,61421,23,0,0
47,105472,2,2,0
59,47332,28,2,1
35,64588,11,1,0
21,112613,26,1,1
64,27637,28,1,1
60,110491,1,1,0
39,106416,28,2,1
20,66158,39,2,1
32,73798,8,2,0
52,72135,27,1,1
64,36155,36,2,1
55,88596,22,2,1
50,66465,12,0,0
31,68081,4,0,0
18,76986,31,0,0
43,75956,27,1,1
25,60278,14,1,0
33,88486,23,2,1
55,73692,31,2,1
27,67155,20,1,0
59,109338,4,0,0
54,26063,36,2,1
43,99741,35,0,1
45,64690,27,2,1
29,147304,31,0,1
37,46507,22,2,0
31,27661,15,0,0
63,56189,9,0,0
52,120294,28,1,1
46,33057,26,2,1
29,105776,34,0,1
35,119786,23,1,1
61,55313,22,2,1
19,56988,2,1,0
19,32491,35,0,0
34,80159,13,2,0
27,53410,3,0,0
35,98868,31,0,1
39,82029,19,1,0
36,105838,16,0,0
18,54354,28,2,0
41,104329,38,1,1
53,26504,31,0,1
42,113961,3,0,0
53,49811,23,0,0
48,69206,1,1,0
48,132931,13,2,1
19,115282,39,1,1
36,37225,37,0,1
29,125232,33,1,1
27,116509,1,0,0
48,122891,35,1,1
62,143864,5,0,1
39,112732,35,1,1
40,39290,21,0,0
40,139776,4,0,0
32,128490,37,1,1
43,95660,21,1,1
20,123360,10,0,0
40,124286,30,2,1
37,22272,28,0,0
62,26141,32,0,1
57,84980,21,2,1
56,77167,26,0,1
25,44678,7,1,0
35,94697,5,1,0
58,21071,24,2,1
23,37120,33,0,0
44,111477,8,1,0
53,124680,35,0,1
32,44133,30,2,1
54,23630,18,1,0
22,85763,0,2,0
56,133646,23,0,1
26,124969,33,0,1
24,99544,16,0,0
58,74863,33,2,1
37,75308,34,1,1
27,39954,35,2,1
43,143324,12,1,1
21,126297,24,0,0
55,100211,11,0,0
41,82787,20,2,1
31,21619,36,1,0
58,98421,37,0,1
18,87740,0,0,0
34,137391,5,2,0
62,145930,10,2,1
41,126046,15,1,1
44,97230,21,0,1
24,130122,10,1,0
26,60342,36,1,1
60,29373,25,1,1
52,31448,25,2,1
29,69949,20,1,0
38,51210,25,1,0
20,45410,14,1,0
32,137687,38,2,1
38,85047,34,2,1
27,144912,10,0,0
50,49028,8,2,0
63,88300,22,2,1
23,63369,3,1,0
19,84735,29,0,0
46,138372,27,2,1
57,31467,24,0,0
50,28199,21,1,0
21,47095,24,2,0
21,128715,25,1,1
46,117999,28,1,1
54,59007,31,0,1
37,149697,25,2,1
58,138562,27,0,1
40,67711,19,1,0
62,33617,1,2,0
35,48304,22,1,0
42,88865,38,0,1
18,116729,4,0,0
32,75221,20,1,0
51,97099,21,0,1
37,91120,10,0,0
54,94341,29,1,1
44,110800,27,2,1
39,94625,35,2,1
22,33639,16,2,0
51,44685,20,1,0
56,147685,36,1,1
20,85416,35,0,0
34,133792,24,2,1
41,80356,23,0,0
41,31110,29,1,0
20,119464,34,2,1
62,130477,20,1,1
24,72762,5,0,0
42,41128,20,0,0
20,125635,7,1,0
32,34684,4,1,0
46,71155,39,2,1
46,133102,9,1,1
27,44419,30,0,0
49,148642,29,0,1
40,21527,20,1,0
56,35220,35,1,1
26,43702,26,2,0
54,128409,37,0,1
57,147221,34,0,1
31,47757,31,0,0
21,66664,25,1,0
37,98621,3,0,0
45,146226,26,1,1
31,35205,35,2,1
61,141922,36,1,1
51,139857,26,2,1
30,80207,5,2,0
48,40994,17,1,0
50,116481,25,2,1
56,141409,23,1,1
45,143385,6,0,0
42,106170,13,1,0
49,128502,12,2,1
26,50569,25,2,0
45,115711,1,0,0
48,130702,22,1,1
34,26626,27,0,0
40,121159,0,2,0
30,23964,31,1,0
27,142623,11,2,0
33,67377,34,1,1
23,132794,25,0,1
28,38058,30,0,0
20,111302,11,2,0
45,131634,28,0,1
58,55160,4,0,0
32,36262,34,2,1
30,125182,6,2,0
59,133208,15,2,1
62,120225,31,1,1
34,114501,16,2,1
24,30884,20,1,0
45,148461,26,2,1
55,24433,39,1,1
30,103747,14,2,0
34,96227,22,1,1
32,51063,7,0,0
53,53484,24,2,1
45,135318,10,2,1
32,106780,20,1,0
63,110196,9,0,1
28,56536,8,0,0
48,143616,0,1,0
21,121011,21,2,1
52,50084,5,0,0
51,134455,29,2,1
44,44802,33,1,1
27,138045,12,2,0
47,127803,21,0,1
62,77012,5,1,0
37,134610,23,0,1
46,138892,20,2,1
46,40614,38,2,1
40,90569,22,1,1
38,89922,4,0,0
60,97686,6,0,0
27,28157,2,0,0
58,132417,12,1,1
29,68742,11,2,0
47,115944,5,2,0
50,27675,33,2,1
35,46228,14,0,0
31,38251,17,1,0
39,43349,2,0,0
38,141884,21,1,1
18,149417,34,0,1
60,69178,27,1,1
32,101362,11,0,0
53,140844,0,0,0
64,131145,35,1,1
39,94660,29,2,1
49,26588,22,2,0
63,116479,36,1,1
50,134126,27,1,1
58,149044,4,2,1
56,113570,35,0,1
40,107687,9,2,0
60,148325,4,1,1
19,83196,13,0,0
19,135154,23,1,1
55,52400,27,2,1
46,142377,20,0,1
63,33536,39,2,1
20,22700,11,2,0
56,111610,19,2,1
24,94345,31,0,0
53,35115,37,2,1
46,72929,39,0,1
54,65513,20,2,1
53,104607,16,2,1
40,58100,0,1,0
62,108726,27,2,1
33,41440,1,0,0
48,111616,16,1,1
51,130463,38,0,1
18,52947,13,2,0
35,93532,13,1,0
57,129081,17,1,1
60,100398,39,1,1
32,79413,33,0,1
34,123768,0,1,0
61,43104,17,1,1
27,147738,33,0,1
37,102841,22,0,0
23,55860,15,0,0
25,82184,18,2,0
62,91063,36,0,1
51,144390,5,0,0
49,130095,23,1,1
59,33727,16,2,1
21,115503,15,1,0
61,146156,38,0,1
56,109385,5,0,0
37,22719,15,1,0
41,142801,8,2,1
41,134216,28,2,1
43,133771,3,1,0
42,32924,25,0,0
53,29215,37,2,1
24,134839,25,2,1
27,110124,13,1,0
64,110826,34,2,1
29,80494,23,0,0
18,68009,7,1,0
42,105545,39,2,1
33,51912,24,0,0
22,143128,3,0,0
36,21144,14,1,0
21,139170,15,1,0
23,57302,10,0,0
43,146223,27,0,1
56,100171,6,2,1
56,119024,37,2,1
26,73720,23,2,0
62,137917,30,2,1
31,86542,3,2,0
26,139416,36,1,1
32,97026,34,2,1
54,47044,5,2,0
37,92635,32,2,1
25,109036,31,0,1
49,130615,37,2,1
64,138501,34,1,1
38,20537,16,0,0
58,134233,31,0,1
36,96552,13,2,0
46,55453,18,0,0
48,21980,23,2,0
23,91442,38,2,1
21,53307,10,2,0
60,108966,6,1,1
46,64844,23,0,0
59,48629,23,0,1
20,47775,13,0,0
18,60029,23,0,0
61,115934,10,0,1
32,81860,7,2,0
64,84783,14,2,1
38,143363,1,2,0
63,61988,23,1,1
48,75452,9,1,0
24,20051,31,1,0
34,44818,16,1,0
36,21686,9,0,0
56,39205,21,1,1
20,108483,5,0,0
47,142808,26,0,1
52,28096,19,0,0
46,128336,0,2,0
31,94152,16,2,0
52,63087,0,0,0
45,143574,36,1,1
47,28545,14,0,0
43,121994,0,2,0
24,136377,16,1,0
56,28484,37,2,1
48,86252,1,1,0
22,43667,17,2,0
52,114736,11,0,1
64,90111,28,2,1
31,106492,22,1,1
53,147000,8,2,1
44,96206,7,1,0
41,35637,15,2,0
57,101882,22,2,1
46,112476,28,0,1
62,118941,9,1,1
39,60747,11,1,0
25,79749,11,0,0
32,29491,29,2,0
22,73100,9,1,0
21,143569,13,1,0
28,32631,3,1,0
35,107470,19,0,0
59,47182,38,0,1
47,28903,6,1,0
32,112722,29,2,1
23,77782,23,2,0
33,97261,9,0,0
64,97606,37,2,1
57,56109,35,0,1
26,101604,16,1,0
60,91086,20,1,1
51,80436,2,1,0
44,138926,0,0,0
30,38167,17,2,0
53,45443,1,1,0
44,100224,39,2,1
26,70640,3,2,0
22,141848,31,0,1
39,135155,18,0,1
48,123887,19,2,1
20,49548,6,2,0
47,97649,8,1,0
38,136105,6,1,0
52,82358,26,1,1
23,107825,20,2,0
45,38160,34,0,1
49,119385,23,2,1
59,66205,31,1,1
54,82280,11,1,0
42,104845,22,0,1
49,56852,35,2,1
52,65021,28,1,1
39,125932,2,0,0
41,26195,7,1,0
56,86547,33,0,1
47,44286,13,2,0
49,53581,35,0,1
48,97674,31,2,1
40,145196,6,2,1
57,46719,9,1,0
50,118576,11,2,1
42,68450,39,1,1
53,40028,22,1,1
41,36192,10,2,0
48,103636,12,0,0
56,91812,11,2,1
63,47551,6,2,0
30,140920,9,0,0
27,92364,6,1,0
40,84311,26,1,1
35,81444,6,2,0
49,53124,23,0,0
50,33654,22,0,0
53,20203,24,0,0
45,40129,35,0,1
33,136284,32,2,1
33,92150,36,2,1
35,133103,38,1,1
25,53264,6,0,0
59,32989,29,2,1
33,147812,30,2,1
28,69214,36,0,1
23,87115,20,0,0
18,81678,33,1,0
29,77883,20,0,0
55,73445,39,1,1
45,90412,19,1,1
62,126154,33,0,1
34,89661,7,0,0
18,137401,31,2,1
49,25328,29,0,0
25,148062,28,0,1
57,68968,4,1,0
60,62040,29,0,1
63,79199,11,2,1
41,77039,38,2,1
27,97232,26,0,0
64,121683,12,0,1
56,70750,9,1,0
56,36119,35,0,1
27,44017,30,1,0
53,68780,15,0,0
42,46204,38,1,1
27,39562,35,2,1
36,44428,25,0,0
63,145527,19,0,1
62,41497,33,1,1
32,23372,36,1,0
33,108683,7,0,0
19,37453,3,1,0
46,132716,28,0,1
21,71928,30,2,0
46,53960,1,1,0
48,37197,24,0,0
34,119456,37,2,1
27,74984,2,0,0
44,145635,4,0,0
58,21883,21,2,1
32,36651,15,1,0
61,105591,8,2,1
48,22812,8,0,0
38,115981,11,2,0
58,131176,3,0,0
63,26562,17,2,1
62,92549,17,1,1
43,148866,32,2,1
55,148160,2,2,1
53,90713,37,1,1
34,40469,16,0,0
20,69535,11,2,0
31,81300,10,0,0
30,137538,16,2,1
58,116765,34,1,1
44,114637,5,2,0
18,113523,34,0,1
34,108641,5,0,0
51,109003,31,1,1
31,102969,10,0,0
34,38217,38,1,1
20,116844,12,1,0
51,28989,12,0,0
57,57235,38,0,1
42,104895,33,1,1
19,90691,2,0,0
51,76850,31,1,1
43,148789,3,2,1
48,142688,39,0,1
26,132440,0,0,0
47,70442,8,1,0
37,93497,6,2,0
38,43983,26,2,1
46,27186,2,0,0
42,27506,21,1,0
55,136875,15,1,1
61,61026,7,0,0
42,66070,4,2,0
26,68951,29,1,0
56,115761,27,1,1
61,144272,26,0,1
43,149284,21,0,1
54,27791,29,2,1
33,81335,36,2,1
54,113133,6,1,0
29,92306,29,0,0
41,29893,12,0,0
43,45154,21,0,0
37,109854,10,2,0
26,70757,4,2,0
40,81387,21,1,1
56,60755,14,0,0
46,125469,38,2,1
48,33514,36,0,1
36,51358,30,2,1
37,107974,28,0,1
40,144858,38,1,1
60,122809,16,2,1
44,112992,5,2,0
47,43631,16,1,0
38,25807,33,1,0
61,91792,22,0,1
52,145550,29,2,1
24,100692,12,0,0
39,31908,29,0,0
27,44435,19,0,0
40,147815,5,2,1
32,89820,30,1,1
47,81716,18,0,0
51,50432,5,2,0
30,99974,33,0,1
21,120458,27,1,1
35,60510,12,1,0
40,34227,9,2,0
50,99801,6,2,0
51,104724,17,1,1
51,38604,21,2,1
53,114101,13,1,1
52,118124,35,0,1
34,127494,7,1,0
45,117610,11,0,0
31,102641,39,2,1
51,45790,32,0,1
28,144573,23,1,1
30,108894,38,2,1
50,50944,13,2,0
19,42187,4,1,0
51,72546,18,2,1
46,24025,2,1,0
54,113691,0,0,0
21,44512,39,0,0
29,35907,36,2,1
43,100005,32,1,1
45,57924,16,1,0
20,67196,8,0,0
37,34410,30,0,0
27,63763,34,2,1
35,79574,2,1,0
44,123116,12,2,1
48,28650,36,2,1
44,68826,37,2,1
59,46277,13,1,0
18,77970,5,0,0
23,22456,28,1,0
28,36590,8,1,0
51,47892,35,1,1
56,37740,22,2,1
37,65728,14,2,0
38,31788,6,1,0
38,109381,24,2,1
35,92692,36,2,1
38,132569,22,0,1
36,28151,10,1,0
21,46515,7,1,0
30,30987,35,2,1
35,98096,38,1,1
46,75674,0,1,0
42,88209,12,1,0
30,67767,15,1,0
44,135737,12,2,1
36,92359,36,0,1
18,137279,13,2,0
55,59644,12,0,0
36,113901,11,1,0
18,138692,27,1,1
57,58741,21,1,1
34,85121,19,1,0
38,93818,18,1,0
39,61435,10,1,0
32,28056,29,1,0
56,120350,25,0,1
56,147701,14,2,1
49,107227,29,1,1
21,126040,28,1,1
61,121994,31,1,1
62,114137,29,0,1
49,72418,15,1,0
21,106549,35,2,1
18,55513,17,0,0
50,108943,38,0,1
24,44660,27,1,0
26,22639,18,0,0
18,106856,10,1,0
33,85612,16,2,0
35,92009,20,2,1
64,30622,36,0,1
23,138192,33,0,1
19,38808,32,1,0
26,75636,28,0,0
21,90832,3,2,0
62,42951,31,0,1
40,108006,10,2,0
60,136909,25,1,1
62,85941,17,2,1
60,136817,31,0,1
25,65076,26,2,0
56,141522,15,2,1
42,35345,9,0,0
33,20397,33,1,0
52,34665,32,2,1
34,34560,9,0,0
35,46376,25,2,0
44,39857,24,2,1
32,84268,1,2,0
34,118042,25,1,1
60,128304,19,2,1
22,123293,2,0,0
33,40310,31,0,0
32,38328,0,2,0
59,61397,23,1,1
63,58159,32,0,1
51,140087,37,1,1
36,118526,34,1,1
25,70762,16,0,0
64,93366,32,0,1
27,79304,10,1,0
22,68998,22,2,0
43,139292,37,1,1
39,84853,31,0,1
61,122304,18,1,1
40,39048,11,0,0
30,70217,27,2,1
26,66255,1,2,0
37,107284,9,2,0
45,78620,18,2,1
61,90929,27,2,1
54,141790,7,0,1
41,43885,22,1,0
61,86139,29,2,1
50,139818,27,0,1
37,91831,12,1,0
47,61148,36,1,1
61,27103,11,2,0
26,45251,9,2,0
62,135325,16,1,1
34,34546,0,1,0
53,144876,21,0,1
31,35456,14,2,0
36,38228,15,1,0
24,100210,19,1,0
20,20046,9,2,0
50,86355,25,0,1
61,56575,22,0,1
49,104942,16,2,1
64,21080,33,0,1
28,88682,21,0,0
59,135965,3,0,1
19,97462,6,1,0
43,35930,4,1,0
21,133476,30,0,1
34,100823,18,2,1
34,59509,3,2,0
45,120521,21,2,1
47,139953,2,0,0
57,88422,22,2,1
40,98880,3,1,0
63,107554,23,2,1
41,61755,13,2,0
46,72480,2,1,0
21,27293,20,1,0
55,88542,25,0,1
46,80528,0,0,0
36,125262,29,0,1
44,44356,3,0,0
46,128885,13,0,1
53,56911,17,1,0
52,34699,11,1,0
23,48434,37,1,0
40,74669,35,2,1
56,37602,15,2,0
63,60786,0,2,0
61,29952,2,0,0
25,61684,38,2,1
19,136032,34,0,1
30,50489,14,0,0
57,52905,37,0,1
38,73602,15,0,0
48,66924,16,2,1
53,33381,33,1,1
55,139594,9,0,1
44,99429,10,2,0
53,48130,27,0,1
40,50415,26,0,0
38,69128,37,1,1
30,104679,17,0,0
54,118362,29,1,1
64,135458,12,2,1
43,20388,15,0,0
57,97652,1,1,0
24,39806,19,0,0
63,84333,11,0,1
56,125316,28,0,1
39,130930,7,1,0
56,24852,37,2,1
40,135283,19,1,1
47,28627,34,2,1
35,78817,38,1,1
59,49048,30,1,1
35,120286,15,2,1
63,112550,22,2,1
27,133120,33,2,1
56,96596,31,1,1
47,130705,16,2,1
43,146697,23,0,1
24,78117,34,0,0
24,144806,22,0,1
22,128715,7,0,0
18,28209,22,2,0
63,73482,20,2,1
35,58197,18,0,0
30,97694,30,2,1
42,38076,6,0,0
57,137458,23,1,1
25,89912,7,2,0
27,139614,12,1,0
49,105187,2,2,0
34,78482,33,2,1
55,109484,12,2,1
32,38079,31,1,0
32,33978,34,1,0
57,70738,20,0,1
37,32705,0,1,0
32,46907,1,1,0
52,73832,25,0,1
23,107367,2,1,0
47,74612,23,1,1
25,129165,25,0,1
48,93501,7,1,0
64,136956,36,0,1
49,30248,7,2,0
62,66988,17,2,1
32,109169,17,1,0
35,115039,11,2,0
30,27461,35,1,0
41,46998,39,0,1
57,32821,1,0,0
31,39870,19,0,0
45,33410,2,2,0
28,107721,39,0,1
23,39133,33,0,0
42,109705,5,1,0
18,43359,39,1,0
42,81385,9,1,0
19,47400,23,1,0
49,54173,17,0,0
30,144766,32,1,1
50,31179,38,2,1
49,121879,6,2,1
41,81886,28,2,1
44,55495,18,1,0
21,26487,37,0,0
41,34760,38,1,1
40,147600,24,2,1
46,111975,16,1,1
51,112465,36,2,1
38,91827,2,0,0
47,113008,23,0,1
43,49403,17,0,0
37,88037,25,0,0
33,135625,20,0,1
20,128576,10,1,0
54,21755,16,0,0
57,148500,37,1,1
61,56158,20,2,1
42,91352,3,2,0
40,103136,31,0,1
61,52616,17,1,1
18,135891,27,0,0
50,87426,35,2,1
32,96759,36,1,1
34,132133,25,2,1
51,44966,23,1,1
34,27688,9,2,0
58,124804,37,0,1
61,59484,7,0,0
21,79855,1,0,0
30,47553,34,2,1
21,89282,20,2,0
24,77442,26,2,0
63,38579,22,0,1
26,139353,31,2,1
40,33014,25,2,0
50,68443,6,0,0
50,61961,32,2,1
37,76501,16,1,0
21,78914,7,2,0
18,139086,16,0,0
59,56397,17,1,1
51,93302,35,0,1
44,91683,38,0,1
38,133417,22,0,1
41,132746,11,1,1
32,67178,22,1,0
52,21063,32,0,1
42,94366,27,2,1
26,129238,22,1,1
34,29334,6,0,0
38,95848,1,2,0
30,45127,0,0,0
20,56043,3,1,0
21,86512,7,1,0
21,130687,28,2,1
60,146230,17,1,1
45,129710,36,0,1
24,97275,30,0,0
43,145811,5,2,1
28,24069,23,2,0
41,148167,14,2,1
60,146865,39,2,1
27,35604,11,0,0
54,34612,13,0,0
30,69102,26,0,0
61,59170,36,0,1
59,65101,12,2,1
56,85881,37,1,1
36,57710,37,0,1
36,104862,2,1,0
29,142092,15,2,1
39,135764,11,2,1
64,29363,13,1,0
54,23770,33,2,1
47,140340,30,1,1
63,64121,38,0,1
29,93960,4,2,0
46,31990,11,2,0
38,93584,25,1,1
28,114258,16,1,0
54,147640,10,1,1
35,130403,32,1,1
61,64659,39,1,1
44,52137,3,2,0
54,35573,31,1,1
29,36834,30,0,0
40,29554,10,1,0
51,118654,16,2,1
55,112808,26,0,1
40,127804,7,2,0
42,122308,20,1,1
21,96653,32,2,1
47,106598,4,2,0
47,102164,31,1,1
30,73797,24,2,0
59,33015,7,2,0
31,24734,26,2,0
64,131175,25,0,1
25,79617,39,2,1
41,100698,28,1,1
35,69592,8,1,0
52,130041,17,2,1
42,95195,6,1,0
34,140603,20,0,1
49,102331,15,1,1
41,53581,2,1,0
24,48917,31,2,0
30,139366,9,0,0
44,103650,31,0,1
22,26643,7,1,0
53,33269,31,1,1
43,38358,3,2,0
59,118853,28,2,1
62,132756,11,0,1
48,118029,36,2,1
27,148363,35,0,1
63,103857,18,0,1
43,20203,36,1,1
39,147326,30,0,1
29,81758,25,0,0
49,101254,5,0,0
44,121892,28,0,1
50,76235,16,1,1
37,55304,19,2,0
56,42172,9,2,0
58,93834,5,0,0
57,105731,31,2,1
30,121005,1,2,0
31,64857,9,0,0
61,30411,36,0,1
57,27825,26,2,1
39,116774,18,1,1
35,58742,15,2,0
46,138624,19,0,1
60,89626,35,2,1
33,78301,4,2,0
63,43340,17,1,1
52,47151,7,2,0
51,63327,12,2,0
20,29252,9,0,0
21,55314,35,1,0
22,89272,18,2,0
27,67368,30,2,1
46,81110,35,0,1
49,148667,28,0,1
48,21672,22,1,0
19,149931,31,1,1
29,85937,10,1,0
44,35322,1,0,0
22,110713,31,0,1
54,31191,4,0,0
44,57081,30,0,1
40,34665,12,1,0
50,81625,21,1,1
21,129948,34,1,1
38,75504,18,0,0
41,64594,28,0,1
61,77631,22,0,1
48,69239,18,0,0
61,76298,15,2,1
41,134607,30,1,1
27,124583,15,1,0
19,136893,25,2,1
48,117049,2,1,0
42,22967,22,0,0
21,57018,8,1,0
28,72686,23,0,0
34,44795,32,0,0
61,78826,13,0,1
19,88774,27,2,0
23,28513,23,1,0
26,88274,6,0,0
22,90472,37,1,1
37,148561,24,2,1
46,54604,1,1,0
38,137247,0,1,0
26,116342,22,1,0
45,87104,39,1,1
25,128818,17,2,1
48,116396,7,1,0
37,85229,33,0,1
44,66815,7,2,0
25,24720,28,1,0
38,60725,12,1,0
45,63923,0,0,0
40,94080,28,2,1
23,111140,36,2,1
20,59293,0,0,0
22,101619,4,1,0
26,93471,1,1,0
24,50029,21,2,0
21,81914,29,2,1
56,46585,10,1,0
22,78271,28,0,0
28,77373,2,0,0
32,43898,12,1,0
51,43449,2,0,0
30,26737,9,2,0
24,55308,3,1,0
57,85494,13,0,0
23,105739,22,0,0
56,143374,16,2,1
47,77175,0,2,0
39,49059,14,1,0
42,45448,1,2,0
45,102754,17,2,1
37,39708,38,1,1
56,102549,21,0,1
20,22986,27,2,0
22,142909,29,1,1
18,133262,12,2,0
32,142767,2,2,0
43,109853,2,0,0
20,72934,25,2,0
57,110918,3,2,1
58,26485,15,2,0
64,116040,27,0,1
59,140094,7,2,1
51,144848,39,1,1
22,138156,15,1,0
48,109064,30,0,1
30,31772,22,0,0
60,95688,1,0,0
18,32531,8,2,0
39,77564,26,0,0
32,139963,21,1,1
43,115614,33,1,1
35,58635,8,2,0
26,45919,32,2,0
18,42900,37,2,0
60,57394,33,2,1
26,55030,34,1,0
40,87950,25,1,1
60,95889,6,0,0
62,35559,26,2,1
19,97848,11,1,0
31,47557,16,1,0
55,58008,20,0,0
57,34053,21,1,1
35,149634,25,1,1
